0.060457,0.150031,-1.173895,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000046,0.149508,-1.197669,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.065742,0.161047,-1.140989,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.060457,0.150031,-1.173895,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000032,0.171114,-1.141820,96.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
-0.000046,0.149508,-1.197669,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.056171,0.141351,-1.197120,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000000,0.129646,-1.233656,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.060457,0.150031,-1.173895,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.056171,0.141351,-1.197120,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000046,0.149508,-1.197669,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.056171,0.141351,-1.197120,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046383,0.126048,-1.233350,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,0.129646,-1.233656,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.128645,0.137818,-1.102841,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.152073,0.099046,-1.100254,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.120076,0.131194,-1.137887,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.128645,0.137818,-1.102841,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.120076,0.131194,-1.137887,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.065742,0.161047,-1.140989,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.110152,0.123599,-1.171281,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.060457,0.150031,-1.173895,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.065742,0.161047,-1.140989,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.060457,0.150031,-1.173895,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.110152,0.123599,-1.171281,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.056171,0.141351,-1.197120,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.120076,0.131194,-1.137887,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.110152,0.123599,-1.171281,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.065742,0.161047,-1.140989,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.056171,0.141351,-1.197120,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.101761,0.117223,-1.195149,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.046383,0.126048,-1.233350,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110152,0.123599,-1.171281,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.101761,0.117223,-1.195149,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.056171,0.141351,-1.197120,104.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.101761,0.117223,-1.195149,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.087627,0.106806,-1.232544,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.046383,0.126048,-1.233350,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.152073,0.099046,-1.100254,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.142405,0.094775,-1.135407,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.120076,0.131194,-1.137887,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.152073,0.099046,-1.100254,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.160312,0.045227,-1.096637,101.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.142405,0.094775,-1.135407,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.131397,0.089837,-1.169124,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.110152,0.123599,-1.171281,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.120076,0.131194,-1.137887,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.110152,0.123599,-1.171281,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.131397,0.089837,-1.169124,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.101761,0.117223,-1.195149,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.142405,0.094775,-1.135407,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.131397,0.089837,-1.169124,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.120076,0.131194,-1.137887,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.101761,0.117223,-1.195149,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.122158,0.085647,-1.193479,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.087627,0.106806,-1.232544,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.131397,0.089837,-1.169124,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.122158,0.085647,-1.193479,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.101761,0.117223,-1.195149,102.000000,104.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.122158,0.085647,-1.193479,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.105285,0.079199,-1.231391,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.087627,0.106806,-1.232544,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.160312,0.045227,-1.096637,101.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.149909,0.044029,-1.132203,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.142405,0.094775,-1.135407,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.160312,0.045227,-1.096637,101.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.146654,0.009761,-1.094334,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.149909,0.044029,-1.132203,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.138283,0.042652,-1.166150,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.131397,0.089837,-1.169124,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.142405,0.094775,-1.135407,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.131397,0.089837,-1.169124,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.138283,0.042652,-1.166150,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.122158,0.085647,-1.193479,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.149909,0.044029,-1.132203,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.138283,0.042652,-1.166150,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.142405,0.094775,-1.135407,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.138283,0.042652,-1.166150,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.128435,0.041461,-1.191177,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.122158,0.085647,-1.193479,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.122158,0.085647,-1.193479,102.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.128435,0.041461,-1.191177,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.105285,0.079199,-1.231391,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.128435,0.041461,-1.191177,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.110877,0.041028,-1.229734,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.105285,0.079199,-1.231391,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.146654,0.009761,-1.094334,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.136574,0.010291,-1.130407,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.149909,0.044029,-1.132203,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.146654,0.009761,-1.094334,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.080254,-0.030970,-1.091803,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.136574,0.010291,-1.130407,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.128435,0.041461,-1.191177,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.116660,0.011227,-1.190067,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.110877,0.041028,-1.229734,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.116660,0.011227,-1.190067,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.100382,0.014409,-1.228904,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110877,0.041028,-1.229734,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.136574,0.010291,-1.130407,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.125733,0.010817,-1.164565,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.149909,0.044029,-1.132203,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.125733,0.010817,-1.164565,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.116660,0.011227,-1.190067,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.128435,0.041461,-1.191177,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.125733,0.010817,-1.164565,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.138283,0.042652,-1.166150,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.149909,0.044029,-1.132203,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.138283,0.042652,-1.166150,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.125733,0.010817,-1.164565,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.128435,0.041461,-1.191177,100.000000,102.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000
0.080254,-0.030970,-1.091803,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.074035,-0.028240,-1.128770,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.136574,0.010291,-1.130407,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.080254,-0.030970,-1.091803,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000007,-0.042875,-1.090761,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.074035,-0.028240,-1.128770,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.067191,-0.025339,-1.163152,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.125733,0.010817,-1.164565,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.136574,0.010291,-1.130407,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.125733,0.010817,-1.164565,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.067191,-0.025339,-1.163152,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.116660,0.011227,-1.190067,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.074035,-0.028240,-1.128770,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.067191,-0.025339,-1.163152,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.136574,0.010291,-1.130407,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.116660,0.011227,-1.190067,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.061157,-0.022849,-1.189362,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.100382,0.014409,-1.228904,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.067191,-0.025339,-1.163152,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.061157,-0.022849,-1.189362,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.116660,0.011227,-1.190067,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.061157,-0.022849,-1.189362,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.051644,-0.017624,-1.227922,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.100382,0.014409,-1.228904,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000007,-0.042875,-1.090761,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000136,-0.038842,-1.127999,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.074035,-0.028240,-1.128770,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000136,-0.038842,-1.127999,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000007,-0.042875,-1.090761,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.028311,-0.037074,-1.128135,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.067191,-0.025339,-1.163152,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.074035,-0.028240,-1.128770,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.067191,-0.025339,-1.163152,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.061157,-0.022849,-1.189362,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000136,-0.038842,-1.127999,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.074035,-0.028240,-1.128770,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.061157,-0.022849,-1.189362,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000193,-0.030945,-1.188945,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.051644,-0.017624,-1.227922,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000193,-0.030945,-1.188945,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.061157,-0.022849,-1.189362,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000193,-0.030945,-1.188945,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000000,-0.024518,-1.227636,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.051644,-0.017624,-1.227922,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.024518,-1.227636,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000193,-0.030945,-1.188945,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.028311,-0.037074,-1.128135,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.027222,-0.032869,-1.162686,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000136,-0.038842,-1.127999,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.027222,-0.032869,-1.162686,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000136,-0.038842,-1.127999,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.041953,-0.030755,-1.162968,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.027222,-0.032869,-1.162686,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.028311,-0.037074,-1.128135,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000193,-0.030945,-1.188945,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.026338,-0.029085,-1.189105,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000193,-0.030945,-1.188945,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.026338,-0.029085,-1.189105,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000195,-0.034595,-1.162498,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
-0.027222,-0.032869,-1.162686,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.026338,-0.029085,-1.189105,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.027222,-0.032869,-1.162686,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.041953,-0.030755,-1.162968,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.026338,-0.029085,-1.189105,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.027222,-0.032869,-1.162686,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.026338,-0.029085,-1.189105,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.041953,-0.030755,-1.162968,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.053084,-0.027692,-1.190058,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.038120,-0.021385,-1.227991,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.053084,-0.027692,-1.190058,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.051387,-0.025720,-1.229618,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.038120,-0.021385,-1.227991,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.040642,-0.026956,-1.189380,98.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.051387,-0.025720,-1.229618,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.038120,-0.021385,-1.227991,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.040466,-0.034742,-1.229743,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.025542,-0.036855,-1.229564,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.040466,-0.034742,-1.229743,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.024518,-1.227636,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.024720,-0.023562,-1.227761,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.025542,-0.036855,-1.229564,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.038922,-1.229420,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.024518,-1.227636,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.025542,-0.036855,-1.229564,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.051644,-0.017624,-1.227922,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.024518,-1.227636,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.038922,-1.229420,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.056347,-0.032212,-1.230106,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.051644,-0.017624,-1.227922,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.038922,-1.229420,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.100382,0.014409,-1.228904,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.051644,-0.017624,-1.227922,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.056347,-0.032212,-1.230106,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110078,0.003959,-1.232273,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.100382,0.014409,-1.228904,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.056347,-0.032212,-1.230106,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110877,0.041028,-1.229734,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.100382,0.014409,-1.228904,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110078,0.003959,-1.232273,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.123659,0.037755,-1.234047,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110877,0.041028,-1.229734,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110078,0.003959,-1.232273,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.105285,0.079199,-1.231391,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110877,0.041028,-1.229734,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.123659,0.037755,-1.234047,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.125828,0.002003,-1.195463,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.110078,0.003959,-1.232273,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.056347,-0.032212,-1.230106,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.110078,0.003959,-1.232273,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.125828,0.002003,-1.195463,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.123659,0.037755,-1.234047,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.064522,-0.036909,-1.192647,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.056347,-0.032212,-1.230106,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
-0.000000,-0.038922,-1.229420,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.064522,-0.036909,-1.192647,100.000000,98.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
0.125828,0.002003,-1.195463,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.056347,-0.032212,-1.230106,3.000000,14.000000,0.000000,0.000000,0.800000,0.200000,0.000000,0.000000
0.000204,-0.045970,-1.191653,98.000000,100.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000
